task_id,onet_soc_code,automation_share,augmentation_share,source
6537,25-2021.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6536,25-2021.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6546,25-2021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6556,25-2021.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6550,25-2021.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6544,25-2021.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6561,25-2021.00,0.482143,0.517857,anthropic_economic_index_2025_03_27
6551,25-2021.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6559,25-2021.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6564,25-2021.00,0.535714,0.464286,anthropic_economic_index_2025_03_27
6581,25-2022.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6580,25-2022.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6575,25-2022.00,0.217009,0.782991,anthropic_economic_index_2025_03_27
6576,25-2022.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6584,25-2022.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6578,25-2022.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6574,25-2022.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
6592,25-2022.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6588,25-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6594,25-2022.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6586,25-2022.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
18640,25-2022.00,0.527273,0.472727,anthropic_economic_index_2025_03_27
6600,25-2022.00,0.535714,0.464286,anthropic_economic_index_2025_03_27
6610,25-2023.00,0.148649,0.851351,anthropic_economic_index_2025_03_27
6612,25-2023.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6615,25-2023.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
6620,25-2023.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6619,25-2023.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6614,25-2023.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6625,25-2023.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6616,25-2023.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6624,25-2023.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6627,25-2023.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6631,25-2023.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6621,25-2023.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6640,25-2031.00,0.217009,0.782991,anthropic_economic_index_2025_03_27
6643,25-2031.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6644,25-2031.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
6642,25-2031.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6647,25-2031.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6649,25-2031.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6654,25-2031.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6657,25-2031.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6656,25-2031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6659,25-2031.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6655,25-2031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6663,25-2031.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6665,25-2031.00,0.434783,0.565217,anthropic_economic_index_2025_03_27
6673,25-2032.00,0.148649,0.851351,anthropic_economic_index_2025_03_27
6675,25-2032.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6683,25-2032.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6677,25-2032.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6678,25-2032.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6686,25-2032.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6690,25-2032.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6692,25-2032.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6687,25-2032.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6694,25-2032.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6693,25-2032.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
19076,25-2051.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
19097,25-2051.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
19095,25-2051.00,0.567308,0.432692,anthropic_economic_index_2025_03_27
19080,25-2051.00,0.679245,0.320755,anthropic_economic_index_2025_03_27
19081,25-2051.00,0.311475,0.688525,anthropic_economic_index_2025_03_27
22346,25-2055.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
22347,25-2055.00,0.567308,0.432692,anthropic_economic_index_2025_03_27
22355,25-2055.00,0.375796,0.624204,anthropic_economic_index_2025_03_27
22378,25-2056.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
22385,25-2056.00,0.653333,0.346667,anthropic_economic_index_2025_03_27
22379,25-2056.00,0.567308,0.432692,anthropic_economic_index_2025_03_27
6746,25-2057.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6752,25-2057.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6758,25-2057.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6753,25-2057.00,0.217009,0.782991,anthropic_economic_index_2025_03_27
6755,25-2057.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6761,25-2057.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6771,25-2057.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6765,25-2057.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6756,25-2057.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6770,25-2057.00,0.535714,0.464286,anthropic_economic_index_2025_03_27
6776,25-2057.00,0.434783,0.565217,anthropic_economic_index_2025_03_27
6786,25-2058.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6798,25-2058.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6802,25-2058.00,0.850000,0.150000,anthropic_economic_index_2025_03_27
6808,25-2058.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6791,25-2058.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6811,25-2058.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6799,25-2058.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6789,25-2058.00,0.217009,0.782991,anthropic_economic_index_2025_03_27
6804,25-2058.00,0.633166,0.366834,anthropic_economic_index_2025_03_27
6816,25-2058.00,0.434783,0.565217,anthropic_economic_index_2025_03_27
17002,25-2059.01,0.500000,0.500000,anthropic_economic_index_2025_03_27
17012,25-2059.01,0.573333,0.426667,anthropic_economic_index_2025_03_27
6825,25-3011.00,0.391185,0.608815,anthropic_economic_index_2025_03_27
6829,25-3011.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6827,25-3011.00,0.148649,0.851351,anthropic_economic_index_2025_03_27
6826,25-3011.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6831,25-3011.00,0.394052,0.605948,anthropic_economic_index_2025_03_27
6838,25-3011.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6840,25-3011.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6841,25-3011.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6849,25-3011.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6844,25-3011.00,0.263764,0.736236,anthropic_economic_index_2025_03_27
6834,25-3011.00,0.139286,0.860714,anthropic_economic_index_2025_03_27
6859,25-3011.00,0.505747,0.494253,anthropic_economic_index_2025_03_27
6861,25-3011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6855,25-3011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
8668,25-3021.00,0.148649,0.851351,anthropic_economic_index_2025_03_27
8664,25-3021.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
8683,25-3021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
8675,25-3021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
8672,25-3021.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
8687,25-3021.00,0.263764,0.736236,anthropic_economic_index_2025_03_27
8674,25-3021.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
8690,25-3021.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
8686,25-3021.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
8691,25-3021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
8693,25-3021.00,0.568510,0.431490,anthropic_economic_index_2025_03_27
17026,25-3041.00,0.299734,0.700266,anthropic_economic_index_2025_03_27
17037,25-3041.00,0.250671,0.749329,anthropic_economic_index_2025_03_27
17029,25-3041.00,0.605263,0.394737,anthropic_economic_index_2025_03_27
17022,25-3041.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
17031,25-3041.00,0.448083,0.551917,anthropic_economic_index_2025_03_27
17035,25-3041.00,0.587678,0.412322,anthropic_economic_index_2025_03_27
17021,25-3041.00,0.427273,0.572727,anthropic_economic_index_2025_03_27
7631,25-4011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7633,25-4011.00,0.316568,0.683432,anthropic_economic_index_2025_03_27
7635,25-4011.00,0.677419,0.322581,anthropic_economic_index_2025_03_27
7630,25-4011.00,0.494048,0.505952,anthropic_economic_index_2025_03_27
7636,25-4011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7639,25-4011.00,0.405263,0.594737,anthropic_economic_index_2025_03_27
7642,25-4011.00,0.536296,0.463704,anthropic_economic_index_2025_03_27
18641,25-4012.00,0.378299,0.621701,anthropic_economic_index_2025_03_27
1649,25-4012.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1645,25-4012.00,0.330017,0.669983,anthropic_economic_index_2025_03_27
1655,25-4012.00,0.408219,0.591781,anthropic_economic_index_2025_03_27
1654,25-4012.00,0.315789,0.684211,anthropic_economic_index_2025_03_27
1653,25-4012.00,0.355932,0.644068,anthropic_economic_index_2025_03_27
3814,25-4013.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3820,25-4013.00,0.223881,0.776119,anthropic_economic_index_2025_03_27
3819,25-4013.00,0.732143,0.267857,anthropic_economic_index_2025_03_27
18644,25-4013.00,0.693878,0.306122,anthropic_economic_index_2025_03_27
3807,25-4013.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22411,25-4022.00,0.159582,0.840418,anthropic_economic_index_2025_03_27
22412,25-4022.00,0.183122,0.816878,anthropic_economic_index_2025_03_27
22420,25-4022.00,0.543478,0.456522,anthropic_economic_index_2025_03_27
22425,25-4022.00,0.556923,0.443077,anthropic_economic_index_2025_03_27
22427,25-4022.00,0.476190,0.523810,anthropic_economic_index_2025_03_27
18510,25-4031.00,0.303030,0.696970,anthropic_economic_index_2025_03_27
1695,25-4031.00,0.224891,0.775109,anthropic_economic_index_2025_03_27
18518,25-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
1706,25-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
1700,25-4031.00,0.269231,0.730769,anthropic_economic_index_2025_03_27
1705,25-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
1701,25-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
1714,25-4031.00,0.557711,0.442289,anthropic_economic_index_2025_03_27
1718,25-4031.00,0.545064,0.454936,anthropic_economic_index_2025_03_27
10976,25-9021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10977,25-9021.00,0.346667,0.653333,anthropic_economic_index_2025_03_27
10980,25-9021.00,0.225410,0.774590,anthropic_economic_index_2025_03_27
10978,25-9021.00,0.564815,0.435185,anthropic_economic_index_2025_03_27
6870,25-9031.00,0.327273,0.672727,anthropic_economic_index_2025_03_27
6873,25-9031.00,0.384615,0.615385,anthropic_economic_index_2025_03_27
22437,25-9031.00,0.295732,0.704268,anthropic_economic_index_2025_03_27
22438,25-9031.00,0.431604,0.568396,anthropic_economic_index_2025_03_27
22441,25-9031.00,0.418919,0.581081,anthropic_economic_index_2025_03_27
22442,25-9031.00,0.437086,0.562914,anthropic_economic_index_2025_03_27
22443,25-9031.00,0.544643,0.455357,anthropic_economic_index_2025_03_27
22444,25-9031.00,0.455273,0.544727,anthropic_economic_index_2025_03_27
22446,25-9031.00,0.435294,0.564706,anthropic_economic_index_2025_03_27
22447,25-9031.00,0.352941,0.647059,anthropic_economic_index_2025_03_27
22449,25-9031.00,0.267925,0.732075,anthropic_economic_index_2025_03_27
22450,25-9031.00,0.165414,0.834586,anthropic_economic_index_2025_03_27
22451,25-9031.00,0.256881,0.743119,anthropic_economic_index_2025_03_27
22453,25-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22481,25-9042.00,0.317647,0.682353,anthropic_economic_index_2025_03_27
22483,25-9042.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
22482,25-9042.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
22512,25-9043.00,0.317647,0.682353,anthropic_economic_index_2025_03_27
22513,25-9043.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
10967,25-9044.00,0.450664,0.549336,anthropic_economic_index_2025_03_27
10960,25-9044.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
10972,25-9044.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
289,27-1011.00,0.353383,0.646617,anthropic_economic_index_2025_03_27
284,27-1011.00,0.302326,0.697674,anthropic_economic_index_2025_03_27
294,27-1011.00,0.475563,0.524437,anthropic_economic_index_2025_03_27
20242,27-1011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
295,27-1011.00,0.442416,0.557584,anthropic_economic_index_2025_03_27
298,27-1011.00,0.510417,0.489583,anthropic_economic_index_2025_03_27
9247,27-1012.00,0.563589,0.436411,anthropic_economic_index_2025_03_27
9252,27-1012.00,0.367713,0.632287,anthropic_economic_index_2025_03_27
9261,27-1012.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
10989,27-1013.00,0.672662,0.327338,anthropic_economic_index_2025_03_27
10990,27-1013.00,0.342043,0.657957,anthropic_economic_index_2025_03_27
10991,27-1013.00,0.452830,0.547170,anthropic_economic_index_2025_03_27
10997,27-1013.00,0.416667,0.583333,anthropic_economic_index_2025_03_27
10996,27-1013.00,0.280172,0.719828,anthropic_economic_index_2025_03_27
10998,27-1013.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10992,27-1013.00,0.456522,0.543478,anthropic_economic_index_2025_03_27
11013,27-1013.00,0.275862,0.724138,anthropic_economic_index_2025_03_27
11005,27-1013.00,0.532468,0.467532,anthropic_economic_index_2025_03_27
10994,27-1013.00,0.580894,0.419106,anthropic_economic_index_2025_03_27
10999,27-1013.00,0.596457,0.403543,anthropic_economic_index_2025_03_27
11012,27-1013.00,0.461538,0.538462,anthropic_economic_index_2025_03_27
6882,27-1014.00,0.445752,0.554248,anthropic_economic_index_2025_03_27
6888,27-1014.00,0.409091,0.590909,anthropic_economic_index_2025_03_27
6886,27-1014.00,0.543860,0.456140,anthropic_economic_index_2025_03_27
6887,27-1014.00,0.482759,0.517241,anthropic_economic_index_2025_03_27
6890,27-1014.00,0.397284,0.602716,anthropic_economic_index_2025_03_27
6891,27-1014.00,0.556642,0.443358,anthropic_economic_index_2025_03_27
6898,27-1021.00,0.425532,0.574468,anthropic_economic_index_2025_03_27
6903,27-1021.00,0.309859,0.690141,anthropic_economic_index_2025_03_27
6912,27-1021.00,0.223529,0.776471,anthropic_economic_index_2025_03_27
13015,27-1022.00,0.557692,0.442308,anthropic_economic_index_2025_03_27
13017,27-1022.00,0.600000,0.400000,anthropic_economic_index_2025_03_27
13023,27-1022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
13025,27-1022.00,0.528736,0.471264,anthropic_economic_index_2025_03_27
13029,27-1022.00,0.626667,0.373333,anthropic_economic_index_2025_03_27
300,27-1024.00,0.528481,0.471519,anthropic_economic_index_2025_03_27
306,27-1024.00,0.310000,0.690000,anthropic_economic_index_2025_03_27
299,27-1024.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
301,27-1024.00,0.559172,0.440828,anthropic_economic_index_2025_03_27
302,27-1024.00,0.539130,0.460870,anthropic_economic_index_2025_03_27
310,27-1024.00,0.659091,0.340909,anthropic_economic_index_2025_03_27
1734,27-1025.00,0.406780,0.593220,anthropic_economic_index_2025_03_27
9275,27-1026.00,0.512195,0.487805,anthropic_economic_index_2025_03_27
7644,27-2011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7649,27-2011.00,0.897119,0.102881,anthropic_economic_index_2025_03_27
7643,27-2011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7645,27-2011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7647,27-2011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
7652,27-2011.00,0.520408,0.479592,anthropic_economic_index_2025_03_27
7656,27-2011.00,0.820000,0.180000,anthropic_economic_index_2025_03_27
7654,27-2011.00,0.692503,0.307497,anthropic_economic_index_2025_03_27
22522,27-2012.00,0.272727,0.727273,anthropic_economic_index_2025_03_27
22521,27-2012.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22524,27-2012.00,0.365854,0.634146,anthropic_economic_index_2025_03_27
22525,27-2012.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
22528,27-2012.00,0.510204,0.489796,anthropic_economic_index_2025_03_27
22533,27-2012.00,0.593838,0.406162,anthropic_economic_index_2025_03_27
22514,27-2012.00,0.457831,0.542169,anthropic_economic_index_2025_03_27
22540,27-2012.00,0.448980,0.551020,anthropic_economic_index_2025_03_27
11019,27-2012.04,1.000000,0.000000,anthropic_economic_index_2025_03_27
11016,27-2012.04,0.615385,0.384615,anthropic_economic_index_2025_03_27
11022,27-2012.04,0.000000,1.000000,anthropic_economic_index_2025_03_27
3907,27-2012.05,0.000000,1.000000,anthropic_economic_index_2025_03_27
1750,27-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1756,27-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1758,27-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11038,27-2032.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11036,27-2032.00,0.600829,0.399171,anthropic_economic_index_2025_03_27
22547,27-2041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22551,27-2041.00,0.673077,0.326923,anthropic_economic_index_2025_03_27
22556,27-2041.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
22562,27-2041.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
22563,27-2041.00,0.659091,0.340909,anthropic_economic_index_2025_03_27
22566,27-2041.00,0.283582,0.716418,anthropic_economic_index_2025_03_27
22567,27-2041.00,0.558824,0.441176,anthropic_economic_index_2025_03_27
22568,27-2041.00,0.468750,0.531250,anthropic_economic_index_2025_03_27
22589,27-2042.00,0.410256,0.589744,anthropic_economic_index_2025_03_27
22576,27-2042.00,0.392308,0.607692,anthropic_economic_index_2025_03_27
22600,27-2042.00,0.327273,0.672727,anthropic_economic_index_2025_03_27
22593,27-2042.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3927,27-3011.00,0.386139,0.613861,anthropic_economic_index_2025_03_27
22631,27-3023.00,0.487379,0.512621,anthropic_economic_index_2025_03_27
22642,27-3023.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22649,27-3023.00,0.468750,0.531250,anthropic_economic_index_2025_03_27
22652,27-3023.00,0.457143,0.542857,anthropic_economic_index_2025_03_27
1764,27-3031.00,0.383333,0.616667,anthropic_economic_index_2025_03_27
20554,27-3031.00,0.385382,0.614618,anthropic_economic_index_2025_03_27
1772,27-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1769,27-3031.00,0.344444,0.655556,anthropic_economic_index_2025_03_27
20557,27-3031.00,0.355618,0.644382,anthropic_economic_index_2025_03_27
1775,27-3031.00,0.621622,0.378378,anthropic_economic_index_2025_03_27
1773,27-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1776,27-3041.00,0.355911,0.644089,anthropic_economic_index_2025_03_27
1782,27-3041.00,0.382979,0.617021,anthropic_economic_index_2025_03_27
1778,27-3041.00,0.586538,0.413462,anthropic_economic_index_2025_03_27
1781,27-3041.00,0.291262,0.708738,anthropic_economic_index_2025_03_27
1795,27-3041.00,0.698413,0.301587,anthropic_economic_index_2025_03_27
1790,27-3041.00,0.409091,0.590909,anthropic_economic_index_2025_03_27
3966,27-3042.00,0.396807,0.603193,anthropic_economic_index_2025_03_27
3968,27-3042.00,0.461317,0.538683,anthropic_economic_index_2025_03_27
3977,27-3042.00,0.310989,0.689011,anthropic_economic_index_2025_03_27
3970,27-3042.00,0.262222,0.737778,anthropic_economic_index_2025_03_27
3971,27-3042.00,0.517241,0.482759,anthropic_economic_index_2025_03_27
3976,27-3042.00,0.589474,0.410526,anthropic_economic_index_2025_03_27
20243,27-3042.00,0.392308,0.607692,anthropic_economic_index_2025_03_27
22668,27-3043.00,0.531250,0.468750,anthropic_economic_index_2025_03_27
22654,27-3043.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22655,27-3043.00,0.388889,0.611111,anthropic_economic_index_2025_03_27
22657,27-3043.00,0.368035,0.631965,anthropic_economic_index_2025_03_27
22666,27-3043.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
22656,27-3043.00,0.337838,0.662162,anthropic_economic_index_2025_03_27
22659,27-3043.00,0.255814,0.744186,anthropic_economic_index_2025_03_27
11046,27-3043.05,0.531250,0.468750,anthropic_economic_index_2025_03_27
11047,27-3043.05,0.433673,0.566327,anthropic_economic_index_2025_03_27
11048,27-3043.05,0.514286,0.485714,anthropic_economic_index_2025_03_27
11055,27-3043.05,0.600633,0.399367,anthropic_economic_index_2025_03_27
11057,27-3043.05,0.434783,0.565217,anthropic_economic_index_2025_03_27
11058,27-3043.05,0.592920,0.407080,anthropic_economic_index_2025_03_27
11060,27-3043.05,0.627921,0.372079,anthropic_economic_index_2025_03_27
9326,27-3091.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9328,27-3091.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
9333,27-3091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9330,27-3091.00,0.242424,0.757576,anthropic_economic_index_2025_03_27
9334,27-3091.00,0.639847,0.360153,anthropic_economic_index_2025_03_27
9336,27-3091.00,0.218750,0.781250,anthropic_economic_index_2025_03_27
9339,27-3091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9329,27-3091.00,0.576007,0.423993,anthropic_economic_index_2025_03_27
9331,27-3091.00,0.678603,0.321397,anthropic_economic_index_2025_03_27
8663,27-3092.00,0.844311,0.155689,anthropic_economic_index_2025_03_27
8656,27-3092.00,0.774892,0.225108,anthropic_economic_index_2025_03_27
18650,27-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18649,27-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3996,27-4011.00,0.484615,0.515385,anthropic_economic_index_2025_03_27
3992,27-4011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
4000,27-4011.00,0.511278,0.488722,anthropic_economic_index_2025_03_27
3998,27-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4005,27-4011.00,0.395062,0.604938,anthropic_economic_index_2025_03_27
4027,27-4012.00,0.401216,0.598784,anthropic_economic_index_2025_03_27
7731,27-4014.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9347,27-4021.00,0.489051,0.510949,anthropic_economic_index_2025_03_27
20558,27-4021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9352,27-4021.00,0.387978,0.612022,anthropic_economic_index_2025_03_27
9350,27-4021.00,0.467532,0.532468,anthropic_economic_index_2025_03_27
4031,27-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
4057,27-4032.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
4059,27-4032.00,0.666667,0.333333,anthropic_economic_index_2025_03_27
4051,27-4032.00,0.635593,0.364407,anthropic_economic_index_2025_03_27
4063,27-4032.00,0.446429,0.553571,anthropic_economic_index_2025_03_27
6920,29-1011.00,0.142857,0.857143,anthropic_economic_index_2025_03_27
6926,29-1021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6929,29-1021.00,0.169065,0.830935,anthropic_economic_index_2025_03_27
317,29-1031.00,0.146985,0.853015,anthropic_economic_index_2025_03_27
322,29-1031.00,0.496484,0.503516,anthropic_economic_index_2025_03_27
333,29-1031.00,0.543860,0.456140,anthropic_economic_index_2025_03_27
338,29-1041.00,0.385714,0.614286,anthropic_economic_index_2025_03_27
342,29-1041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1809,29-1051.00,0.084866,0.915134,anthropic_economic_index_2025_03_27
1816,29-1051.00,0.194175,0.805825,anthropic_economic_index_2025_03_27
1824,29-1051.00,0.118734,0.881266,anthropic_economic_index_2025_03_27
1826,29-1051.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4074,29-1071.00,0.218182,0.781818,anthropic_economic_index_2025_03_27
17338,29-1122.01,0.348083,0.651917,anthropic_economic_index_2025_03_27
17337,29-1122.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
363,29-1123.00,0.392157,0.607843,anthropic_economic_index_2025_03_27
381,29-1123.00,0.107143,0.892857,anthropic_economic_index_2025_03_27
383,29-1123.00,0.233766,0.766234,anthropic_economic_index_2025_03_27
407,29-1126.00,0.132743,0.867257,anthropic_economic_index_2025_03_27
406,29-1126.00,0.132597,0.867403,anthropic_economic_index_2025_03_27
18524,29-1127.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1867,29-1127.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19194,29-1128.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19193,29-1128.00,0.412470,0.587530,anthropic_economic_index_2025_03_27
19192,29-1128.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19195,29-1128.00,0.240000,0.760000,anthropic_economic_index_2025_03_27
19201,29-1128.00,0.142349,0.857651,anthropic_economic_index_2025_03_27
19202,29-1128.00,0.450000,0.550000,anthropic_economic_index_2025_03_27
19154,29-1129.01,0.376238,0.623762,anthropic_economic_index_2025_03_27
19151,29-1129.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
19142,29-1129.01,0.299107,0.700893,anthropic_economic_index_2025_03_27
19160,29-1129.01,0.228188,0.771812,anthropic_economic_index_2025_03_27
19140,29-1129.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
19139,29-1129.01,0.373239,0.626761,anthropic_economic_index_2025_03_27
19149,29-1129.01,0.364583,0.635417,anthropic_economic_index_2025_03_27
19181,29-1129.02,0.588235,0.411765,anthropic_economic_index_2025_03_27
19168,29-1129.02,0.299107,0.700893,anthropic_economic_index_2025_03_27
19187,29-1129.02,0.000000,1.000000,anthropic_economic_index_2025_03_27
19166,29-1129.02,0.322835,0.677165,anthropic_economic_index_2025_03_27
20166,29-1129.02,0.000000,1.000000,anthropic_economic_index_2025_03_27
19189,29-1129.02,0.000000,1.000000,anthropic_economic_index_2025_03_27
19165,29-1129.02,0.409938,0.590062,anthropic_economic_index_2025_03_27
18532,29-1131.00,0.278746,0.721254,anthropic_economic_index_2025_03_27
1842,29-1141.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18307,29-1141.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
18297,29-1141.01,0.271739,0.728261,anthropic_economic_index_2025_03_27
17329,29-1141.02,1.000000,0.000000,anthropic_economic_index_2025_03_27
